Type	ID	Name	Comment
4	357	Cedric Gloves	"Gloves designed by a famous swordman for use in battle."
4	358	Cedric Gloves	"Gloves designed by a famous swordman for use in battle."
4	359	Golden Cedric Gloves	"Gloves designed by a famous swordman for use in battle."
4	360	Elven Cedric Gloves	"Gloves designed by a famous swordman for use in battle."
4	361	Saint Cedric Gloves	"Gloves designed by a famous swordman for use in battle."
4	362	Legend Cedric Gloves	"Gloves designed by a famous swordman for use in battle."
4	363	Execution Gloves	"Gloves for warriors that must regularly battle against villains and scoundrels."
4	364	Execution Gloves	"Gloves for warriors that must regularly battle against villains and scoundrels."
4	365	Execution Gloves	"Gloves for warriors that must regularly battle against villains and scoundrels."
4	366	Golden Execution Gloves	"Gloves for warriors that must regularly battle against villains and scoundrels."
4	367	Elven Execution Gloves	"Gloves for warriors that must regularly battle against villains and scoundrels."
4	368	Saint Execution Gloves	"Gloves for warriors that must regularly battle against villains and scoundrels."
4	369	Legend Execution Gloves	"Gloves for warriors that must regularly battle against villains and scoundrels."
4	370	Abyss Plate Gauntlets	"Gauntlets forged out of a wondrous metal found at the bottom of an abyss."
4	371	Abyss Plate Gauntlets	"Gauntlets forged out of a wondrous metal found at the bottom of an abyss."
4	372	Abyss Plate Gauntlets	"Gauntlets forged out of a wondrous metal found at the bottom of an abyss."
4	373	Golden Abyss Plate Gauntlets	"Gauntlets forged out of a wondrous metal found at the bottom of an abyss."
4	374	Elven Abyss Plate Gauntlets	"Gauntlets forged out of a wondrous metal found at the bottom of an abyss."
4	375	Saint Abyss Plate Gauntlets	"Gauntlets forged out of a wondrous metal found at the bottom of an abyss."
4	376	Legend Abyss Plate Gauntlets	"Gauntlets forged out of a wondrous metal found at the bottom of an abyss."
4	377	Elven Rightous Plate Gauntlets	"Gaunlets meant to be worn by warriors whose hearts know the true meaning of justice."
4	378	Saint Rightous Plate Gauntlets	"Gaunlets meant to be worn by warriors whose hearts know the true meaning of justice."
4	379	Legend Rightous Plate Gauntlets	"Gaunlets meant to be worn by warriors whose hearts know the true meaning of justice."
4	401	Spiritual Gloves	"Basic gloves for new Muses."
4	402	Spiritual Gloves	"Basic gloves for new Muses."
4	403	Spiritual Gloves	"Basic gloves for new Muses."
4	404	Elven Spiritual Gloves	"Basic gloves for new Muses."
4	405	Legend Spiritual Gloves	"Basic gloves for new Muses."
4	406	Holy Spiritual Gloves	"Basic gloves for new Muses."
4	407	Green Gloves of Witch	"Gloves which are considerably popular among Mages."
4	408	Green Gloves of Witch	"Gloves which are considerably popular among Mages."
4	409	Green Gloves of Witch	"Gloves which are considerably popular among Mages."
4	410	Elven Green Gloves of Witch	"Gloves which are considerably popular among Mages."
4	411	Saint Green Gloves of Witch	"Gloves which are considerably popular among Mages."
4	412	Legend Green Gloves of Witch	"Gloves which are considerably popular among Mages."
4	413	Holy Green Gloves of Witch	"Gloves which are considerably popular among Mages."
4	414	Purple Gloves of Witch	"Gloves that are favored by very well-experienced Mages."
4	415	Purple Gloves of Witch	"Gloves that are favored by very well-experienced Mages."
4	416	Purple Gloves of Witch	"Gloves that are favored by very well-experienced Mages."
4	417	Elven Purple Gloves of Witch	"Gloves that are favored by very well-experienced Mages."
4	418	Saint Purple Gloves of Witch	"Gloves that are favored by very well-experienced Mages."
4	419	Legend Purple Gloves of Witch	"Gloves that are favored by very well-experienced Mages."
4	420	Holy Purple Gloves of Witch	"Gloves that are favored by very well-experienced Mages."
4	421	Violet Gloves	"Fashionable gloves which are favored by powerful Mages."
4	422	Violet Gloves	"Fashionable gloves which are favored by powerful Mages."
4	423	Violet Gloves	"Fashionable gloves which are favored by powerful Mages."
4	424	Elven Violet Gloves	"Fashionable gloves which are favored by powerful Mages."
4	425	Saint Violet Gloves	"Fashionable gloves which are favored by powerful Mages."
4	426	Legend Violet Gloves	"Fashionable gloves which are favored by powerful Mages."
4	427	Holy Violet Gloves	"Fashionable gloves which are favored by powerful Mages."
4	428	Gloves of Shadow	"Gloves that are rumored to cover its wearer in shadow."
4	429	Gloves of Shadow	"Gloves that are rumored to cover its wearer in shadow."
4	430	Gloves of Shadow	"Gloves that are rumored to cover its wearer in shadow."
4	431	Golden Gloves of Shadow	"Gloves that are rumored to cover its wearer in shadow."
4	432	Elven Gloves of Shadow	"Gloves that are rumored to cover its wearer in shadow."
4	433	Saint Gloves of Shadow	"Gloves that are rumored to cover its wearer in shadow."
4	434	Legend Gloves of Shadow	"Gloves that are rumored to cover its wearer in shadow."
4	435	Velvet Gloves of Witch	"Gloves that contain powerful magic."
4	436	Velvet Gloves of Witch	"Gloves that contain powerful magic."
4	437	Velvet Gloves of Witch	"Gloves that contain powerful magic."
4	438	Golden Velvet Gloves of Witch	"Gloves that contain powerful magic."
4	439	Elven Velvet Gloves of Witch	"Gloves that contain powerful magic."
4	440	Saint Velvet Gloves of Witch	"Gloves that contain powerful magic."
4	441	Legend Velvet Gloves of Witch	"Gloves that contain powerful magic."
4	442	Heaven's Gloves	"Gloves said to be worn by those who have swooped down from the heavens."
4	443	Heaven's Gloves	"Gloves said to be worn by those who have swooped down from the heavens."
4	444	Heaven's Gloves	"Gloves said to be worn by those who have swooped down from the heavens."
4	445	Golden Heaven's Gloves	"Gloves said to be worn by those who have swooped down from the heavens."
4	446	Elven Heaven's Gloves	"Gloves said to be worn by those who have swooped down from the heavens."
4	447	Saint Heaven's Gloves	"Gloves said to be worn by those who have swooped down from the heavens."
4	448	Legend Heaven's Gloves	"Gloves said to be worn by those who have swooped down from the heavens."
4	449	Fairy Gloves	"Glove made by Arua Fairies."
4	450	Fairy Gloves	"Glove made by Arua Fairies."
4	451	Fairy Gloves	"Glove made by Arua Fairies."
4	452	Golden Fairy Gloves	"Glove made by Arua Fairies."
4	453	Elven Fairy Gloves	"Glove made by Arua Fairies."
4	454	Saint Fairy Gloves	"Glove made by Arua Fairies."
4	455	Legend Fairy Gloves	"Glove made by Arua Fairies."
4	456	Joker Gloves	"Gloves that are usually worn by swindlers and crooks."
4	457	Joker Gloves	"Gloves that are usually worn by swindlers and crooks."
4	458	Joker Gloves	"Gloves that are usually worn by swindlers and crooks."
4	459	Golden Joker Gloves	"Gloves that are usually worn by swindlers and crooks."
4	460	Elven Joker Gloves	"Gloves that are usually worn by swindlers and crooks."
4	461	Saint Joker Gloves	"Gloves that are usually worn by swindlers and crooks."
4	462	Legend Joker Gloves	"Gloves that are usually worn by swindlers and crooks."
4	463	Mystic Weaver Gloves	"Gloves designed for use by intermediate level Muses."
4	464	Mystic Weaver Gloves	"Gloves designed for use by intermediate level Muses."
4	465	Mystic Weaver Gloves	"Gloves designed for use by intermediate level Muses."
4	466	Golden Mystic Weaver Gloves	"Gloves designed for use by intermediate level Muses."
4	467	Elven Mystic Weaver Gloves	"Gloves designed for use by intermediate level Muses."
4	468	Saint Mystic Weaver Gloves	"Gloves designed for use by intermediate level Muses."
4	469	Legend Mystic Weaver Gloves	"Gloves designed for use by intermediate level Muses."
4	470	Serenity Gloves	"Gloves that enable its wearer to relax and focus just by wearing them."
4	471	Serenity Gloves	"Gloves that enable its wearer to relax and focus just by wearing them."
4	472	Serenity Gloves	"Gloves that enable its wearer to relax and focus just by wearing them."
4	473	Golden Serenity Gloves	"Gloves that enable its wearer to relax and focus just by wearing them."
4	474	Elven Serenity Gloves	"Gloves that enable its wearer to relax and focus just by wearing them."
4	475	Saint Serenity Gloves	"Gloves that enable its wearer to relax and focus just by wearing them."
4	476	Legend Serenity Gloves	"Gloves that enable its wearer to relax and focus just by wearing them."
4	477	Elven Archmage Gloves	"Gloves that are especially crafted for advanced Muses."
4	478	Saint Archmage Gloves	"Gloves that are especially crafted for advanced Muses."
4	479	Legend Archmage Gloves	"Gloves that are especially crafted for advanced Muses."
4	501	Hunter Gloves	"Basic gloves for Hawkers."
4	502	Hunter Gloves	"Basic gloves for Hawkers."
4	503	Hunter Gloves	"Basic gloves for Hawkers."
4	504	Elven Hunter Gloves	"Basic gloves for Hawkers."
4	505	Legend Hunter Gloves	"Basic gloves for Hawkers."
4	506	Holy Hunter Gloves	"Basic gloves for Hawkers."
4	507	Criker Gloves	"Light mittens that are suitable for hunting."
4	508	Criker Gloves	"Light mittens that are suitable for hunting."
4	509	Criker Gloves	"Light mittens that are suitable for hunting."
4	510	Elven Criker Gloves	"Light mittens that are suitable for hunting."
4	511	Saint Criker Gloves	"Light mittens that are suitable for hunting."
4	512	Legend Criker Gloves	"Light mittens that are suitable for hunting."
4	513	Holy Criker Gloves	"Light mittens that are suitable for hunting."
4	514	Ranger Gloves	"Fashionable gloves for well-experienced hunters."
4	515	Ranger Gloves	"Fashionable gloves for well-experienced hunters."
4	516	Ranger Gloves	"Fashionable gloves for well-experienced hunters."
4	517	Elven Ranger Gloves	"Fashionable gloves for well-experienced hunters."
4	518	Saint Ranger Gloves	"Fashionable gloves for well-experienced hunters."
4	519	Legend Ranger Gloves	"Fashionable gloves for well-experienced hunters."
4	520	Holy Ranger Gloves	"Fashionable gloves for well-experienced hunters."
4	521	Black Pirate Gloves	"Gloves that are favored by pirates of the black sea."
4	522	Black Pirate Gloves	"Gloves that are favored by pirates of the black sea."
4	523	Black Pirate Gloves	"Gloves that are favored by pirates of the black sea."
4	524	Elven Black Pirate Gloves	"Gloves that are favored by pirates of the black sea."
4	525	Saint Black Pirate Gloves	"Gloves that are favored by pirates of the black sea."
4	526	Legend Black Pirate Gloves	"Gloves that are favored by pirates of the black sea."
4	527	Legend Black Pirate Gloves	"Gloves that are favored by pirates of the black sea."
4	528	Mariner's Gloves	"Gloves that are favored by people who love sailing."
4	529	Mariner's Gloves	"Gloves that are favored by people who love sailing."
4	530	Mariner's Gloves	"Gloves that are favored by people who love sailing."
4	531	Golden Mariner's Gloves	"Gloves that are favored by people who love sailing."
4	532	Elven Mariner's Gloves	"Gloves that are favored by people who love sailing."
4	533	Saint Mariner's Gloves	"Gloves that are favored by people who love sailing."
4	534	Legend Mariner's Gloves	"Gloves that are favored by people who love sailing."
4	535	Jaguar Gloves	"Gloves that enable its wearer to move as quickly as a jaguar."
4	536	Jaguar Gloves	"Gloves that enable its wearer to move as quickly as a jaguar."
4	537	Jaguar Gloves	"Gloves that enable its wearer to move as quickly as a jaguar."
4	538	Golden Jaguar Gloves	"Gloves that enable its wearer to move as quickly as a jaguar."
4	539	Elven Jaguar Gloves	"Gloves that enable its wearer to move as quickly as a jaguar."
4	540	Saint Jaguar Gloves	"Gloves that enable its wearer to move as quickly as a jaguar."
4	541	Legend Jaguar Gloves	"Gloves that enable its wearer to move as quickly as a jaguar."
4	542	Wild Hawker Gloves	"Carrying the essence of freedom, these gloves are a necessity for the ultimate Hawker!"
4	543	Wild Hawker Gloves	"Carrying the essence of freedom, these gloves are a necessity for the ultimate Hawker!"
4	544	Wild Hawker Gloves	"Carrying the essence of freedom, these gloves are a necessity for the ultimate Hawker!"
4	545	Golden Wild Hawker Gloves	"Carrying the essence of freedom, these gloves are a necessity for the ultimate Hawker!"
